SceneIndex,name,file_name,game_name,condition,env,type,occluder,Difficulty,Camera
190,6425c353b1acd15d58b75569123a05ddf2d6a0df243495a29a788f63e63455b6,Videos/6425c353b1acd15d58b75569123a05ddf2d6a0df243495a29a788f63e63455b6.mp4,JailStone,continuity,Egypt_0,2_Possible,None,Hard,Moving
190,7df93a6aefdbf71fb932a163a6637a848d640c84a3913c58cc964abadbf689e2,Videos/7df93a6aefdbf71fb932a163a6637a848d640c84a3913c58cc964abadbf689e2.mp4,JailStone,continuity,Egypt_0,1_Impossible,None,Hard,Moving
190,00b723de69a84bb2fead9e493307a7b1e41feecc283009b68a21212d207025a9,Videos/00b723de69a84bb2fead9e493307a7b1e41feecc283009b68a21212d207025a9.mp4,JailStone,continuity,Egypt_0,2_Impossible,None,Hard,Moving
191,3eb03c8afff17e7c49efb916f8932e47679d8bbf27ab2e80f5b029eba420cc6f,Videos/3eb03c8afff17e7c49efb916f8932e47679d8bbf27ab2e80f5b029eba420cc6f.mp4,JailStone,continuity,RuralAustralia03_0,1_Possible,None,Hard,Moving
191,39acaae32085a0e468c0c6cd3cfb0688d2f0fddc8e01ee054058dfa779d9f470,Videos/39acaae32085a0e468c0c6cd3cfb0688d2f0fddc8e01ee054058dfa779d9f470.mp4,JailStone,continuity,RuralAustralia03_0,2_Possible,None,Hard,Moving
191,40fbdaa30ec72a133272bb240353277a473d6a86b3672c20808e2e9cde26df9c,Videos/40fbdaa30ec72a133272bb240353277a473d6a86b3672c20808e2e9cde26df9c.mp4,JailStone,continuity,RuralAustralia03_0,1_Impossible,None,Hard,Moving
191,2aa6e739df401e238e506b8d83e6b7e719a5d2da6cf990b6d13bd6683c36ce02,Videos/2aa6e739df401e238e506b8d83e6b7e719a5d2da6cf990b6d13bd6683c36ce02.mp4,JailStone,continuity,RuralAustralia03_0,2_Impossible,None,Hard,Moving
192,ee89b1b50f1468ee75fda619316186493a351414315310cac27edabe5e2329b5,Videos/ee89b1b50f1468ee75fda619316186493a351414315310cac27edabe5e2329b5.mp4,JailStone,continuity,ParkingGarage_0,1_Possible,None,Hard,Moving
192,7a2209eb0ed1126a088be196366259ac667b1f101c27d22e702886c45b4c0824,Videos/7a2209eb0ed1126a088be196366259ac667b1f101c27d22e702886c45b4c0824.mp4,JailStone,continuity,ParkingGarage_0,2_Possible,None,Hard,Moving
192,dab1cde2fb6dd397193a86761126ead9cf490c0ce4c0a429442204e36606874c,Videos/dab1cde2fb6dd397193a86761126ead9cf490c0ce4c0a429442204e36606874c.mp4,JailStone,continuity,ParkingGarage_0,1_Impossible,None,Hard,Moving
192,ed2c33a3efcd79a00d1f6500ebb876d95c3d64a792be55f87bb0cea8561b3511,Videos/ed2c33a3efcd79a00d1f6500ebb876d95c3d64a792be55f87bb0cea8561b3511.mp4,JailStone,continuity,ParkingGarage_0,2_Impossible,None,Hard,Moving
193,9ba999469154d5f601a2c041f829253572b8dc4a1d335a140c24a2d29ede1194,Videos/9ba999469154d5f601a2c041f829253572b8dc4a1d335a140c24a2d29ede1194.mp4,JailStone,continuity,ShoppingMall_0,1_Possible,None,Unknown,Moving
193,42806e7d0968440c05460f13816246fa07dc07afb4bd3d8eb2d6a9739691f5b9,Videos/42806e7d0968440c05460f13816246fa07dc07afb4bd3d8eb2d6a9739691f5b9.mp4,JailStone,continuity,ShoppingMall_0,2_Possible,None,Unknown,Moving
193,48f714e7f78631f6ae55cda52d04e6270dd2e78af8671677fe95c5361d452972,Videos/48f714e7f78631f6ae55cda52d04e6270dd2e78af8671677fe95c5361d452972.mp4,JailStone,continuity,ShoppingMall_0,1_Impossible,None,Unknown,Moving
193,f8eaeae818d878cf6f6caa1d3489d74bf7f47d071ba025e070515beecc0ecf23,Videos/f8eaeae818d878cf6f6caa1d3489d74bf7f47d071ba025e070515beecc0ecf23.mp4,JailStone,continuity,ShoppingMall_0,2_Impossible,None,Unknown,Moving
194,dce156565788cdb65bc2be26b12107570ca302392b91641870ee3555dd04d60c,Videos/dce156565788cdb65bc2be26b12107570ca302392b91641870ee3555dd04d60c.mp4,JailStone,continuity,ConcertHall_0,1_Possible,None,Unknown,Moving
194,c016efebaa2c092ebefdac3b4f8be01e381f6cb7adb68361347bceb8310fa269,Videos/c016efebaa2c092ebefdac3b4f8be01e381f6cb7adb68361347bceb8310fa269.mp4,JailStone,continuity,ConcertHall_0,2_Possible,None,Unknown,Moving
194,80896b7fedcf795e9c5a04c49effeebf32fe11467607f49261cb436cf8676175,Videos/80896b7fedcf795e9c5a04c49effeebf32fe11467607f49261cb436cf8676175.mp4,JailStone,continuity,ConcertHall_0,1_Impossible,None,Unknown,Moving
194,1bb15446559d340325edd99af787089ddfd3f0e6694db417a5321fb438201048,Videos/1bb15446559d340325edd99af787089ddfd3f0e6694db417a5321fb438201048.mp4,JailStone,continuity,ConcertHall_0,2_Impossible,None,Unknown,Moving
195,4a406dcdde618ca470a607c41bf5de438a9575c60566560733e83abd14a863bb,Videos/4a406dcdde618ca470a607c41bf5de438a9575c60566560733e83abd14a863bb.mp4,JailStone,continuity,BasketBallCourt_0,1_Possible,None,Unknown,Moving
195,ef38997888704759a6e7b767853ab67dc45dc621a50dda1e3b809150f12018e4,Videos/ef38997888704759a6e7b767853ab67dc45dc621a50dda1e3b809150f12018e4.mp4,JailStone,continuity,BasketBallCourt_0,2_Possible,None,Unknown,Moving
195,d89e0ad5ed31df51dcedd1fafc21e88cdce6d252b725f3acc734b4ebc0d66948,Videos/d89e0ad5ed31df51dcedd1fafc21e88cdce6d252b725f3acc734b4ebc0d66948.mp4,JailStone,continuity,BasketBallCourt_0,1_Impossible,None,Unknown,Moving
195,bfa321e95d45b01a9fb13bf21e23da34b27a0c3c4c0444892e94858c94387a86,Videos/bfa321e95d45b01a9fb13bf21e23da34b27a0c3c4c0444892e94858c94387a86.mp4,JailStone,continuity,BasketBallCourt_0,2_Impossible,None,Unknown,Moving
196,9330d38bba5d56872445096d0136faf1ab854f3c4bdc4ad8dcf43f58dee3f4d4,Videos/9330d38bba5d56872445096d0136faf1ab854f3c4bdc4ad8dcf43f58dee3f4d4.mp4,PrisonCell,permanence,None_0,2_Possible,None,Unknown,Moving
196,8211887a5b4213b6234b4e28750a9e5896a909aee4b2def8aca1e2a0d2fbed1b,Videos/8211887a5b4213b6234b4e28750a9e5896a909aee4b2def8aca1e2a0d2fbed1b.mp4,PrisonCell,permanence,None_0,1_Possible,None,Unknown,Moving
196,12e58871cbf9f43edde99f0eaef46291b1dc404692488ff1879b2a199f9b7d5b,Videos/12e58871cbf9f43edde99f0eaef46291b1dc404692488ff1879b2a199f9b7d5b.mp4,PrisonCell,permanence,None_0,1_Impossible,None,Unknown,Moving
196,3d40834164835d954346b4f9c02eacb202f1ff996b394d7cb2d11657c5888988,Videos/3d40834164835d954346b4f9c02eacb202f1ff996b394d7cb2d11657c5888988.mp4,PrisonCell,permanence,None_0,2_Impossible,None,Unknown,Moving
196_0,33ae41587ddfb53b6589a6dd7759e699045a468d390527edc4cea769c097e520,Videos/33ae41587ddfb53b6589a6dd7759e699045a468d390527edc4cea769c097e520.mp4,PrisonCell,permanence,None_0,2_Possible,None,Unknown,Moving
196_0,e877859e0655d969d38bf3888d788dca4dffd0d0fbe1f0c2fd1b607c48eadfb5,Videos/e877859e0655d969d38bf3888d788dca4dffd0d0fbe1f0c2fd1b607c48eadfb5.mp4,PrisonCell,permanence,None_0,1_Possible,None,Unknown,Moving
196_0,7cbd1f60a921e2b3fe1bf51d9869574a033894f9a64d4c4e8e78a40e8b6f8a4c,Videos/7cbd1f60a921e2b3fe1bf51d9869574a033894f9a64d4c4e8e78a40e8b6f8a4c.mp4,PrisonCell,permanence,None_0,1_Impossible,None,Unknown,Moving
196_0,5de11a3b9dfbdd6797223d33846aef165d75005f81d888e50e11f8dfc6865412,Videos/5de11a3b9dfbdd6797223d33846aef165d75005f81d888e50e11f8dfc6865412.mp4,PrisonCell,permanence,None_0,2_Impossible,None,Unknown,Moving
196_1,92736ebe4a3d2b0254cc0a185ab4d011f0728883adf4b5cf03cab0e84cb1bf03,Videos/92736ebe4a3d2b0254cc0a185ab4d011f0728883adf4b5cf03cab0e84cb1bf03.mp4,PrisonCell,permanence,None_0,2_Possible,None,Unknown,Moving
196_1,b863febc1e09968584cdcc682d426c32a532bde158b176ab8059c790c3fb6be1,Videos/b863febc1e09968584cdcc682d426c32a532bde158b176ab8059c790c3fb6be1.mp4,PrisonCell,permanence,None_0,1_Possible,None,Unknown,Moving
196_1,f80a032cd6fb35c568abe697837487b9aea6c468d6cb78c6802f4987f0713fd9,Videos/f80a032cd6fb35c568abe697837487b9aea6c468d6cb78c6802f4987f0713fd9.mp4,PrisonCell,permanence,None_0,1_Impossible,None,Unknown,Moving
196_1,38111e124f09fbc8d7f51e3f334318de0eb8f064b494f01b239062058cdc16e0,Videos/38111e124f09fbc8d7f51e3f334318de0eb8f064b494f01b239062058cdc16e0.mp4,PrisonCell,permanence,None_0,2_Impossible,None,Unknown,Moving
197,d8426fa9e4be085bf317f1ccec9a6b84597a2c2007d3a6d6b141c4fbb18f1ed6,Videos/d8426fa9e4be085bf317f1ccec9a6b84597a2c2007d3a6d6b141c4fbb18f1ed6.mp4,PrisonCell,immutability,None_0,1_Possible,None,Unknown,Moving
197,921712765a416593c3c567adf4ccdcadb0cefb8d64845bbeea0dfb6d8bb4866c,Videos/921712765a416593c3c567adf4ccdcadb0cefb8d64845bbeea0dfb6d8bb4866c.mp4,PrisonCell,immutability,None_0,2_Possible,None,Unknown,Moving
197,898da935208609bf4b08eb78dea3b98d7711f2aa2408fd4cc70a830dade1678d,Videos/898da935208609bf4b08eb78dea3b98d7711f2aa2408fd4cc70a830dade1678d.mp4,PrisonCell,immutability,None_0,1_Impossible,None,Unknown,Moving
197,825c81e84b3b34635ec37665b198a4aa1575ca6fc53bff793ba9e96533791d19,Videos/825c81e84b3b34635ec37665b198a4aa1575ca6fc53bff793ba9e96533791d19.mp4,PrisonCell,immutability,None_0,2_Impossible,None,Unknown,Moving
197_0,d147e9d5b2cb6d7abd64c1f61a1ecea8f65555225243794aa902a7a80586075e,Videos/d147e9d5b2cb6d7abd64c1f61a1ecea8f65555225243794aa902a7a80586075e.mp4,PrisonCell,immutability,None_0,1_Possible,None,Unknown,Moving
197_0,cbe7f931e6cb1852342e24b966c315ebb4d1dd7da34398cbb03afbfad6cbdeb9,Videos/cbe7f931e6cb1852342e24b966c315ebb4d1dd7da34398cbb03afbfad6cbdeb9.mp4,PrisonCell,immutability,None_0,2_Possible,None,Unknown,Moving
197_0,f9496a112d86a3d99b9a19c31c7d316086daa77d52c8372580c63e5fe9dc3738,Videos/f9496a112d86a3d99b9a19c31c7d316086daa77d52c8372580c63e5fe9dc3738.mp4,PrisonCell,immutability,None_0,1_Impossible,None,Unknown,Moving
197_0,15bb3084eaedbb5fc68d938746b1ecdd32e3455dc8ab9cafe8f8d76f5311533a,Videos/15bb3084eaedbb5fc68d938746b1ecdd32e3455dc8ab9cafe8f8d76f5311533a.mp4,PrisonCell,immutability,None_0,2_Impossible,None,Unknown,Moving
197_1,9f1dde55f5bf7c756a88918934286123959d0a7ffc19089e04bed2edb94f09a9,Videos/9f1dde55f5bf7c756a88918934286123959d0a7ffc19089e04bed2edb94f09a9.mp4,PrisonCell,immutability,None_0,1_Possible,None,Unknown,Moving
197_1,b60bb2343cf64c6fbc9b9d7f04975ffb7e6fd5b8a6868acd97ef3ea7d9435e21,Videos/b60bb2343cf64c6fbc9b9d7f04975ffb7e6fd5b8a6868acd97ef3ea7d9435e21.mp4,PrisonCell,immutability,None_0,2_Possible,None,Unknown,Moving
197_1,2d626b3bb726aed1216bd883c4ae08cb4dd77a7c437e955fd24b404b79d3ebae,Videos/2d626b3bb726aed1216bd883c4ae08cb4dd77a7c437e955fd24b404b79d3ebae.mp4,PrisonCell,immutability,None_0,1_Impossible,None,Unknown,Moving
197_1,9eb07c067082313e180b27ff68ad82c68afb32f7cd5ec02c4b8ae87b495bc104,Videos/9eb07c067082313e180b27ff68ad82c68afb32f7cd5ec02c4b8ae87b495bc104.mp4,PrisonCell,immutability,None_0,2_Impossible,None,Unknown,Moving
198,46f2d89cf1583e31aef1645abf628895bab0ea3f4ba4ee828afc004a1e3a3839,Videos/46f2d89cf1583e31aef1645abf628895bab0ea3f4ba4ee828afc004a1e3a3839.mp4,PrisonCell,continuity,None_0,1_Possible,None,Unknown,Moving
198,92e90104a8bae5c411b4f25cc3f7499421457593d78442e9acf2798613a66a83,Videos/92e90104a8bae5c411b4f25cc3f7499421457593d78442e9acf2798613a66a83.mp4,PrisonCell,continuity,None_0,2_Possible,None,Unknown,Moving
198,a77535dd733ec0ff9332cb1c076d0ed8f091aa987430856ababfeec77a7def0d,Videos/a77535dd733ec0ff9332cb1c076d0ed8f091aa987430856ababfeec77a7def0d.mp4,PrisonCell,continuity,None_0,1_Impossible,None,Unknown,Moving
198,e2cdbf5c466fc1d436238099a918410608bd29e68c65880ad431083fe592abc6,Videos/e2cdbf5c466fc1d436238099a918410608bd29e68c65880ad431083fe592abc6.mp4,PrisonCell,continuity,None_0,2_Impossible,None,Unknown,Moving
198_0,e10a88bfed19211d45a76adb747fd756f3cdfcef7dac8cd628486f7345377765,Videos/e10a88bfed19211d45a76adb747fd756f3cdfcef7dac8cd628486f7345377765.mp4,PrisonCell,continuity,None_0,1_Possible,None,Unknown,Moving
198_0,1765ce13766b6480ea6e86bf14df9f9b465a49ce8b642c5f2763061087b2d31e,Videos/1765ce13766b6480ea6e86bf14df9f9b465a49ce8b642c5f2763061087b2d31e.mp4,PrisonCell,continuity,None_0,2_Possible,None,Unknown,Moving
198_0,bbfd9ad34701dd14ac3f6b3941e94e60ee3ec4597df78b38017beebaa9bdfe04,Videos/bbfd9ad34701dd14ac3f6b3941e94e60ee3ec4597df78b38017beebaa9bdfe04.mp4,PrisonCell,continuity,None_0,1_Impossible,None,Unknown,Moving
198_0,73aaa41eafb0db00b1b4de2a64a95035c4eb7d24681f9a2e3794b9e092585cea,Videos/73aaa41eafb0db00b1b4de2a64a95035c4eb7d24681f9a2e3794b9e092585cea.mp4,PrisonCell,continuity,None_0,2_Impossible,None,Unknown,Moving
198_1,08c22a49ea310238626059b30a04624f3bfda156c87ae236e2fa44d07c73c069,Videos/08c22a49ea310238626059b30a04624f3bfda156c87ae236e2fa44d07c73c069.mp4,PrisonCell,continuity,None_0,1_Possible,None,Unknown,Moving
198_1,8803c3766022c0483bb0b0a3093de600176b1f30e8208f8d965937e4ee03f308,Videos/8803c3766022c0483bb0b0a3093de600176b1f30e8208f8d965937e4ee03f308.mp4,PrisonCell,continuity,None_0,2_Possible,None,Unknown,Moving
198_1,09d6de8b908c00587f194222592d0340bf97d64b64599f08b03be2b2688fdd8e,Videos/09d6de8b908c00587f194222592d0340bf97d64b64599f08b03be2b2688fdd8e.mp4,PrisonCell,continuity,None_0,1_Impossible,None,Unknown,Moving
198_1,944729c71cd83275531b694bb3563dd20e84211f92679e6f42f9d8ceac44d526,Videos/944729c71cd83275531b694bb3563dd20e84211f92679e6f42f9d8ceac44d526.mp4,PrisonCell,continuity,None_0,2_Impossible,None,Unknown,Moving
199,236d6f21bbfea45993d948cea934022fbfd92193c05c4757917b805c5707252a,Videos/236d6f21bbfea45993d948cea934022fbfd92193c05c4757917b805c5707252a.mp4,RotatingCup,permanence,RuralAustralia03_0,2_Possible,None,Hard,Fixed
199,0e819813b17101b3ea465de855313f554f4b933f5ee257360d341685395f07a9,Videos/0e819813b17101b3ea465de855313f554f4b933f5ee257360d341685395f07a9.mp4,RotatingCup,permanence,RuralAustralia03_0,1_Possible,None,Hard,Fixed
199,f47ff3326be0b698e7474dc8359747fe34a935457f12028cec0ab8a450230566,Videos/f47ff3326be0b698e7474dc8359747fe34a935457f12028cec0ab8a450230566.mp4,RotatingCup,permanence,RuralAustralia03_0,1_Impossible,None,Hard,Fixed
199,b200ac3dc94fa017cbbe888dc36e10cb2c06485441ab601815c45aa011103fa3,Videos/b200ac3dc94fa017cbbe888dc36e10cb2c06485441ab601815c45aa011103fa3.mp4,RotatingCup,permanence,RuralAustralia03_0,2_Impossible,None,Hard,Fixed
200,32932587022a6ab638e4d12ce16cc62b494a1412c9734bfa80b1f8667856bc1b,Videos/32932587022a6ab638e4d12ce16cc62b494a1412c9734bfa80b1f8667856bc1b.mp4,RotatingCup,permanence,ParkingGarage_0,2_Possible,None,Hard,Fixed
200,355184642c6c6376410b7a5d494ed8fe14272644da15b6fdbfed7f2bcf36d419,Videos/355184642c6c6376410b7a5d494ed8fe14272644da15b6fdbfed7f2bcf36d419.mp4,RotatingCup,permanence,ParkingGarage_0,1_Possible,None,Hard,Fixed
200,2e97dfa19fa89184aac88417c16a1aa4e6f7208342e959fffb3fc50b3132d44a,Videos/2e97dfa19fa89184aac88417c16a1aa4e6f7208342e959fffb3fc50b3132d44a.mp4,RotatingCup,permanence,ParkingGarage_0,1_Impossible,None,Hard,Fixed
200,383a935750a02a8298698d87f4b1635e3ccb086cd7257512b7176861813634ec,Videos/383a935750a02a8298698d87f4b1635e3ccb086cd7257512b7176861813634ec.mp4,RotatingCup,permanence,ParkingGarage_0,2_Impossible,None,Hard,Fixed
201,a68f60d990f0c7373a93d6d7766214a6a47606a7342b9daf48ee04ef47483b89,Videos/a68f60d990f0c7373a93d6d7766214a6a47606a7342b9daf48ee04ef47483b89.mp4,RotatingCup,permanence,Arena_0,2_Possible,None,Unknown,Fixed
201,0c2783c5564673261ed9ff005afd2322a236226e23bb478a7ca510d4dc364207,Videos/0c2783c5564673261ed9ff005afd2322a236226e23bb478a7ca510d4dc364207.mp4,RotatingCup,permanence,Arena_0,1_Possible,None,Unknown,Fixed
201,7e3fd048b1525cce229acfd4a63d73e33e099656ea01ef90b30d9f6a0c4b9561,Videos/7e3fd048b1525cce229acfd4a63d73e33e099656ea01ef90b30d9f6a0c4b9561.mp4,RotatingCup,permanence,Arena_0,1_Impossible,None,Unknown,Fixed
201,dbfc9c291c5e8144de8eac0772542ddfba80c124ec84b62ed8340aec5a3c1fee,Videos/dbfc9c291c5e8144de8eac0772542ddfba80c124ec84b62ed8340aec5a3c1fee.mp4,RotatingCup,permanence,Arena_0,2_Impossible,None,Unknown,Fixed
202,ab82289d362058e528ea230eee8d4ae14da77a2012e0ad4d7773bab17cb726f3,Videos/ab82289d362058e528ea230eee8d4ae14da77a2012e0ad4d7773bab17cb726f3.mp4,RotatingCup,permanence,ShoppingMall_0,2_Possible,None,Unknown,Fixed
202,ddb0df8083b17a9e217d822bff15dac69179976d85bb57e7be52809d3e3b2bfa,Videos/ddb0df8083b17a9e217d822bff15dac69179976d85bb57e7be52809d3e3b2bfa.mp4,RotatingCup,permanence,ShoppingMall_0,1_Possible,None,Unknown,Fixed
202,ecf7b6ed71ddd2fc9ca0399260076e0f6baa54cf3a906bfe51a1a1dbe8769ccf,Videos/ecf7b6ed71ddd2fc9ca0399260076e0f6baa54cf3a906bfe51a1a1dbe8769ccf.mp4,RotatingCup,permanence,ShoppingMall_0,1_Impossible,None,Unknown,Fixed
202,3ce00c1eaaa749958890891fa3c367c1061721196ebfca44815b25ffd5279c30,Videos/3ce00c1eaaa749958890891fa3c367c1061721196ebfca44815b25ffd5279c30.mp4,RotatingCup,permanence,ShoppingMall_0,2_Impossible,None,Unknown,Fixed
203,3e627edd2410401aeb99a1b2e7c35e72fa69ce9fe1600e0714b5d177440830cb,Videos/3e627edd2410401aeb99a1b2e7c35e72fa69ce9fe1600e0714b5d177440830cb.mp4,RotatingCup,permanence,Opera_0,2_Possible,None,Unknown,Fixed
203,afd2ecb268b51ff5c2c84264af7222381e334ee32424489651e42e02225bad78,Videos/afd2ecb268b51ff5c2c84264af7222381e334ee32424489651e42e02225bad78.mp4,RotatingCup,permanence,Opera_0,1_Possible,None,Unknown,Fixed
203,b99b5291527728c302df4548d6ad9a27b99fc343a8f00e20d1076ba114f14ed8,Videos/b99b5291527728c302df4548d6ad9a27b99fc343a8f00e20d1076ba114f14ed8.mp4,RotatingCup,permanence,Opera_0,1_Impossible,None,Unknown,Fixed
203,83246e57d2f6fe62a2085139e691c6968a16abf328dbc31a5f60b4cb683143a4,Videos/83246e57d2f6fe62a2085139e691c6968a16abf328dbc31a5f60b4cb683143a4.mp4,RotatingCup,permanence,Opera_0,2_Impossible,None,Unknown,Fixed
204,cc186586edaa0c557409abb3964d977ef8228898b54a146c61a4856a83fe9b9a,Videos/cc186586edaa0c557409abb3964d977ef8228898b54a146c61a4856a83fe9b9a.mp4,RotatingCup,immutability,RuralAustralia03_0,1_Possible,None,Hard,Fixed
204,1771bb49c28dfb068cfe5cf1e39ba2d14874253c905690b697f830e45b524b0f,Videos/1771bb49c28dfb068cfe5cf1e39ba2d14874253c905690b697f830e45b524b0f.mp4,RotatingCup,immutability,RuralAustralia03_0,2_Possible,None,Hard,Fixed
204,ad8c08efaa813e926bed129f64e7c987977813c4a3b7560cb7730bd3bfcf14fe,Videos/ad8c08efaa813e926bed129f64e7c987977813c4a3b7560cb7730bd3bfcf14fe.mp4,RotatingCup,immutability,RuralAustralia03_0,1_Impossible,None,Hard,Fixed
204,3a3fc3512f1c7e2d99a6963f11d23624b3b809760aa8bb8b5540628cc5594af8,Videos/3a3fc3512f1c7e2d99a6963f11d23624b3b809760aa8bb8b5540628cc5594af8.mp4,RotatingCup,immutability,RuralAustralia03_0,2_Impossible,None,Hard,Fixed
205,1b9074e0ce55f2bd77ddcd64bc7f9d0a5b63a3f5105b2b97622493959d870d85,Videos/1b9074e0ce55f2bd77ddcd64bc7f9d0a5b63a3f5105b2b97622493959d870d85.mp4,RotatingCup,immutability,ParkingGarage_0,1_Possible,None,Hard,Fixed
205,af420074a0132ce246bdfbc13c7f24eb36a0792820f2379d7df5b173eda5ede9,Videos/af420074a0132ce246bdfbc13c7f24eb36a0792820f2379d7df5b173eda5ede9.mp4,RotatingCup,immutability,ParkingGarage_0,2_Possible,None,Hard,Fixed
205,8e0950e4e843852e41a2669395f0b79c0498d90f24ab7488c5adff7792c35e54,Videos/8e0950e4e843852e41a2669395f0b79c0498d90f24ab7488c5adff7792c35e54.mp4,RotatingCup,immutability,ParkingGarage_0,1_Impossible,None,Hard,Fixed
205,66c894783ed20ed8b430b20b4405a4955592db560b1175f93275852dcf1ab2de,Videos/66c894783ed20ed8b430b20b4405a4955592db560b1175f93275852dcf1ab2de.mp4,RotatingCup,immutability,ParkingGarage_0,2_Impossible,None,Hard,Fixed
206,09acaff581f614a7308ae1ca5e1fee6689ce857d5500046145716f208398eb6a,Videos/09acaff581f614a7308ae1ca5e1fee6689ce857d5500046145716f208398eb6a.mp4,RotatingCup,immutability,Arena_0,1_Possible,None,Unknown,Fixed
206,fe75e20a9f2310239f016e2fa8bd3440804ea42ec51c0dc0aa134fefdc38969f,Videos/fe75e20a9f2310239f016e2fa8bd3440804ea42ec51c0dc0aa134fefdc38969f.mp4,RotatingCup,immutability,Arena_0,2_Possible,None,Unknown,Fixed
206,8731d5f0d41e709464dd38283b780d51549a31c2f4822a5c0ee5be45c50b94c8,Videos/8731d5f0d41e709464dd38283b780d51549a31c2f4822a5c0ee5be45c50b94c8.mp4,RotatingCup,immutability,Arena_0,1_Impossible,None,Unknown,Fixed
206,0ccd2b075b7b6d3bcdfc1c24a55fa306fcf2769b9b8e280475d6b8ea3b15b209,Videos/0ccd2b075b7b6d3bcdfc1c24a55fa306fcf2769b9b8e280475d6b8ea3b15b209.mp4,RotatingCup,immutability,Arena_0,2_Impossible,None,Unknown,Fixed
207,36c54fb7151dab8d26c51e5505efb5b7ff4b3eea97bf5f0e04d7fd59d8132177,Videos/36c54fb7151dab8d26c51e5505efb5b7ff4b3eea97bf5f0e04d7fd59d8132177.mp4,RotatingCup,immutability,ShoppingMall_0,1_Possible,None,Unknown,Fixed
207,db35758f43c72a47f1671b955bd957693c6017b7844398bca34b912c8e8dca00,Videos/db35758f43c72a47f1671b955bd957693c6017b7844398bca34b912c8e8dca00.mp4,RotatingCup,immutability,ShoppingMall_0,2_Possible,None,Unknown,Fixed
207,bf13159e60bb9f8fb71ebbbed270a97de01e50dca97cb781ea0a72b807b24602,Videos/bf13159e60bb9f8fb71ebbbed270a97de01e50dca97cb781ea0a72b807b24602.mp4,RotatingCup,immutability,ShoppingMall_0,1_Impossible,None,Unknown,Fixed
207,b4e89e72f7df71a64ae7aba27a34d731837b5218959c858a9b75a1e63c60ea08,Videos/b4e89e72f7df71a64ae7aba27a34d731837b5218959c858a9b75a1e63c60ea08.mp4,RotatingCup,immutability,ShoppingMall_0,2_Impossible,None,Unknown,Fixed
208,c84e6e48f834706948c9e432219ed40970bc4125595d45d347d81d34b8ee4796,Videos/c84e6e48f834706948c9e432219ed40970bc4125595d45d347d81d34b8ee4796.mp4,RotatingCup,immutability,Opera_0,1_Possible,None,Unknown,Fixed
208,4a223671eefbc2cd0f27f19166b32324a2d8cacfef1a5f16f4c1a0f3c7bb12e2,Videos/4a223671eefbc2cd0f27f19166b32324a2d8cacfef1a5f16f4c1a0f3c7bb12e2.mp4,RotatingCup,immutability,Opera_0,2_Possible,None,Unknown,Fixed
208,e831f7d99a539cabc1f4236f802de00eedc9d53e34e9425d178b249644fec018,Videos/e831f7d99a539cabc1f4236f802de00eedc9d53e34e9425d178b249644fec018.mp4,RotatingCup,immutability,Opera_0,1_Impossible,None,Unknown,Fixed
208,cd9718f2742aa68794f93c780447afb1a33ca90fa5f1252b9290b5ff90268bad,Videos/cd9718f2742aa68794f93c780447afb1a33ca90fa5f1252b9290b5ff90268bad.mp4,RotatingCup,immutability,Opera_0,2_Impossible,None,Unknown,Fixed
209,8ef93ab9cfae3cf10f0971a3256ece86e8239394ba7390f205450c918cff7fc1,Videos/8ef93ab9cfae3cf10f0971a3256ece86e8239394ba7390f205450c918cff7fc1.mp4,RotatingCup,continuity,RuralAustralia03_0,1_Possible,None,Hard,Fixed
209,c429171f534014ed6a27b5f0b8fffd920336cefaa5eec623083f89b083154751,Videos/c429171f534014ed6a27b5f0b8fffd920336cefaa5eec623083f89b083154751.mp4,RotatingCup,continuity,RuralAustralia03_0,1_Impossible,None,Hard,Fixed
209,3dd98a2322fff140cb15b58537537d9652bf62af008d1b26754004169718762b,Videos/3dd98a2322fff140cb15b58537537d9652bf62af008d1b26754004169718762b.mp4,RotatingCup,continuity,RuralAustralia03_0,2_Impossible,None,Hard,Fixed
209,26ab6ff9796c771d24be24b5e0fff6d50f3139ffdc506b3f6441167dca5a228a,Videos/26ab6ff9796c771d24be24b5e0fff6d50f3139ffdc506b3f6441167dca5a228a.mp4,RotatingCup,continuity,RuralAustralia03_0,2_Possible,None,Hard,Fixed
210,5dcb6b4a72cc150e092bf7c7eced7e8f053a32f361ac7a4b5e0ab6ad989cbef9,Videos/5dcb6b4a72cc150e092bf7c7eced7e8f053a32f361ac7a4b5e0ab6ad989cbef9.mp4,RotatingCup,continuity,ParkingGarage_0,1_Possible,None,Hard,Fixed
210,eed2f30f553bdad08b306ee4bca21de344f26eaee024dee288894c068d7a6b48,Videos/eed2f30f553bdad08b306ee4bca21de344f26eaee024dee288894c068d7a6b48.mp4,RotatingCup,continuity,ParkingGarage_0,1_Impossible,None,Hard,Fixed
210,452007b918aca755566f2acd30e518f301e3d1c827c07230ed30276c2b1a91a4,Videos/452007b918aca755566f2acd30e518f301e3d1c827c07230ed30276c2b1a91a4.mp4,RotatingCup,continuity,ParkingGarage_0,2_Impossible,None,Hard,Fixed
